"id_doc","type","name","place","date","link"
548,"Letter","Correspondence from Julien Levy to Walter Arensberg","Duchamp Archives","1950/October/10","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F030_025"
549,"Letter","Correspondence from Julien Levy to Walter Arensberg","Duchamp Archives","1941/February/21","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F030_019"
550,"Letter","Correspondence from Joseph Brummer to Walter Arensberg","Duchamp Archives","1943/February/13","https://www.duchamparchives.org/pma/archive/component/WLA_B003_F051_005"
551,"Letter","Correspondence from Joseph Brummer to Walter Arensberg","Duchamp Archives","1937/September/30","https://www.duchamparchives.org/pma/archive/component/WLA_B003_F051_002"
552,"Letter","Correspondence from Joseph Brummer to Walter Arensberg","Duchamp Archives","1940/May/9","https://www.duchamparchives.org/pma/archive/component/WLA_B003_F051_007"
553,"Letter","Correspondence from Joseph Brummer to Walter Arensberg","Duchamp Archives","1937/July/18","https://www.duchamparchives.org/pma/archive/component/WLA_B003_F051_001"
554,"Letter","Correspondence from Marcel Duchamp to Monroe Wheeler","Duchamp Archives","1944//","https://www.duchamparchives.org/pma/archive/component/MDE_B013_F005_001"
555,"Letter","Correspondence from Marcel Duchamp to Monique Wong","Duchamp Archives","1952/January/29","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F015_008"
556,"Letter","Correspondence from Marcel Duchamp to Monique Wong","Duchamp Archives","1967/May/7","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F015_004"
557,"Letter","Correspondence from Marcel Duchamp to Monique Wong","Duchamp Archives","1964/March/3","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F015_005"
558,"Letter","Correspondence from Marcel Duchamp to Monique Wong","Duchamp Archives","1967/May/29","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F015_003"
559,"Letter","Correspondence from Marcel Duchamp to Mary G. Kane","Duchamp Archives","1958/July/28","https://www.duchamparchives.org/pma/archive/component/MAR_B013_F016_016"
560,"Letter","Correspondence from Marcel Duchamp to Marianne W. Martin","Duchamp Archives","1954/May/30","https://www.duchamparchives.org/pma/archive/component/FKR_B093_F015_007"
561,"Letter","Correspondence from Marcel Duchamp to Marianne W. Martin","Duchamp Archives","1954/June/10","https://www.duchamparchives.org/pma/archive/component/FKR_B093_F015_004"
562,"Letter","Correspondence from Marcel Duchamp to Lawrence D. Steefel","Duchamp Archives","1961/January/30","https://www.duchamparchives.org/pma/archive/component/MDR_B015_F018_002"
563,"Letter","Correspondence from Marcel Duchamp to Lawrence D. Steefel","Duchamp Archives","1961/January/21","https://www.duchamparchives.org/pma/archive/component/MDR_B015_F018_001"
564,"Letter","Correspondence from Marcel Duchamp to Henri Marceau","Duchamp Archives","1962/March/20","https://www.duchamparchives.org/pma/archive/component/MAR_B082_F012_002"
565,"Letter","Correspondence from Marcel Duchamp to Henri Marceau","Duchamp Archives","1961/January/21","https://www.duchamparchives.org/pma/archive/component/MAR_B067_F012_016"
566,"Letter","Correspondence from Marcel Duchamp to Henri Marceau","Duchamp Archives","1957/June/29","https://www.duchamparchives.org/pma/archive/component/MAR_B023_F016_024"
567,"Letter","Correspondence from Marcel Duchamp to Henri Marceau","Duchamp Archives","1959/December/17","https://www.duchamparchives.org/pma/archive/component/MAR_B055_F006_016"
568,"Letter","Correspondence from Marcel Duchamp to Joseph Solomon","Duchamp Archives","1953/May/28","https://www.duchamparchives.org/pma/archive/component/MDE_B013_F009_001"
569,"Letter","Correspondence from Marcel Duchamp to Irving Drutman","Duchamp Archives","1963/March/1","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F005_002"
570,"Letter","Correspondence from Marcel Duchamp to Irving Drutman","Duchamp Archives","1963/March/1","https://www.duchamparchives.org/pma/archive/component/MDR_B015_F016_002"
571,"Letter","Correspondence from Marcel Duchamp to Evan H. Turner","Duchamp Archives","1967/January/29","https://www.duchamparchives.org/pma/archive/component/TUR_B010_F045_001"
572,"Letter","Correspondence from Marcel Duchamp to Carl Zigrosser","Duchamp Archives","1962/April/5","https://www.duchamparchives.org/pma/archive/component/MAR_B082_F012_007"
573,"Letter","Correspondence from Marcel Duchamp to Monroe Wheeler","Duchamp Archives","1944//","https://www.duchamparchives.org/pma/archive/component/MDE_B013_F005_001"
574,"Letter","Correspondence from Marcel Duchamp to Mary G. Kane","Duchamp Archives","1956/July/28","https://www.duchamparchives.org/pma/archive/component/MAR_B013_F016_016"
575,"Letter","Correspondence from Monique Fong Wust (Madame de ces Vignettes) to Marcel Duchamp","Duchamp Archives","1965/June/10","https://www.duchamparchives.org/pma/archive/component/MDP_B006_F009_001"
576,"Letter","Correspondence from Mary G. Kane to Marcel Duchamp","Duchamp Archives","1956/July/23","https://www.duchamparchives.org/pma/archive/component/MAR_B013_F016_014"
577,"Letter","Correspondence from Mary Ann Adler to Marcel Duchamp","Duchamp Archives","1951/April/24","https://www.duchamparchives.org/pma/archive/component/WLA_B022_F001_001"
578,"Letter","Correspondence from Mary Ann Adler to Marcel Duchamp","Duchamp Archives","1951/April/24","https://www.duchamparchives.org/pma/archive/component/WLA_B006_F034_011"
579,"Letter","Correspondence from Monique Wong to Marcel Duchamp","Duchamp Archives","1967/September/1","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F015_001"
580,"Letter","Correspondence from Lucien Lefebvre-Foinet to Marcel Duchamp","Duchamp Archives","1958/February/28","https://www.duchamparchives.org/pma/archive/component/MDP_B006_F005_001"
581,"Letter","Correspondence from Louis Carré to Marcel Duchamp","Duchamp Archives","1949/April/18","https://www.duchamparchives.org/pma/archive/component/WLA_B022_F011_001"
582,"Letter","Correspondence from R. Sturgis Ingersoll to Walter Arensberg","Duchamp Archives","1954/January/26","https://www.duchamparchives.org/pma/archive/component/WLA_B015_F011_019"
583,"Letter","Correspondence from R. Sturgis Ingersoll to Walter Arensberg","Duchamp Archives","1947/September/16","https://www.duchamparchives.org/pma/archive/component/FKR_B179_F029_044"
584,"Letter","Correspondence from R. Sturgis Ingersoll to Walter Arensberg","Duchamp Archives","1948/October/11","https://www.duchamparchives.org/pma/archive/component/WLA_B015_F002_027"
585,"Letter","Correspondence from R. Sturgis Ingersoll to Walter Arensberg","Duchamp Archives","1948/September/13","https://www.duchamparchives.org/pma/archive/component/WLA_B015_F002_026"
586,"Letter","Correspondence from R. Sturgis Ingersoll to Walter and Louise Arensberg","Duchamp Archives","1951/January/2","https://www.duchamparchives.org/pma/archive/component/FKR_B180_F006_064"
587,"Letter","Correspondence from R. Sturgis Ingersoll to Walter and Louise Arensberg","Duchamp Archives","1951/July/16","https://www.duchamparchives.org/pma/archive/component/FKR_B180_F007_013"
588,"Letter","Correspondence from R. Sturgis Ingersoll to Walter and Louise Arensberg","Duchamp Archives","1951/January/3","https://www.duchamparchives.org/pma/archive/component/WLA_B021_F022_005"
589,"Letter","Correspondence from R. Sturgis Ingersoll to Walter and Louise Arensberg","Duchamp Archives","1953/October/5","https://www.duchamparchives.org/pma/archive/component/WLA_B015_F010_027"
590,"Letter","Correspondence from Robert Allerton Parker to Walter Arensberg","Duchamp Archives","1939/December/16","https://www.duchamparchives.org/pma/archive/component/WLA_B014_F030_002"
591,"Letter","Correspondence from Robert Allerton Parker to Louise Arensberg","Duchamp Archives","1937/October/4","https://www.duchamparchives.org/pma/archive/component/WLA_B014_F030_001"
592,"Letter","Correspondence from Robert Allerton Parker to Walter and Louise Arensberg","Duchamp Archives","1943/December/27","https://www.duchamparchives.org/pma/archive/component/WLA_B014_F030_006"
593,"Letter","Correspondence from Robert Allerton Parker to Walter and Louise Arensberg","Duchamp Archives","1953/-/-","https://www.duchamparchives.org/pma/archive/component/WLA_B014_F030_007"
594,"Letter","Correspondence from the Secretary to Walter Arensberg to James Soby","Duchamp Archives","1944/November/27","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F013_019"
595,"Letter","Correspondence from the Secretary to Walter Arensberg to James Soby","Duchamp Archives","1945/February/15","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F014_001"
596,"Letter","Correspondence from the Secretary to Walter Arensberg to James Johnson Sweeney","Duchamp Archives","1944/December/7","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F013_023"
597,"Letter","Correspondence from the Secretary to Walter Arensberg to James Johnson Sweeney","Duchamp Archives","1941/October/2","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F010_013"
598,"Letter","Correspondence from Walter Arensberg to Beatrice Wood","Duchamp Archives","1928/June/21","https://www.duchamparchives.org/pma/archive/component/WLA_B020_F045_001"
599,"Letter","Correspondence from the Secretary to Walter Arensberg to Alfred Barr, Jr.","Duchamp Archives","1951/October/27","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F017_026"
600,"Letter","Correspondence from Walter Arensberg to Alfred H. Barr, Jr.","Duchamp Archives","1939/May/9","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F008_003"
601,"Letter","Correspondence from Walter Arensberg to Alfred H. Barr, Jr.","Duchamp Archives","1941/July/22","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F026_006"
602,"Letter","Correspondence from Walter Arensberg to Alfred H. Barr, Jr.","Duchamp Archives","1941/July/5","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F026_001"
603,"Letter","Correspondence from Sidney Janis to Walter Arensberg","Duchamp Archives","1954/January/28","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F014_022"
604,"Letter","Correspondence from Sidney Janis to Walter Arensberg","Duchamp Archives","1941/August/29","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F014_002"
605,"Letter","Correspondence from Sidney Janis to Walter Arensberg","Duchamp Archives","1951/September/6","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F014_019"
606,"Letter","Correspondence from Sidney Janis to Walter Arensberg","Duchamp Archives","1944/June/9","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F014_013"
607,"Letter","Correspondence from Sidney Janis to Walter and Louise Arensberg","Duchamp Archives","1946/December/16","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F014_015"
608,"Letter","Correspondence from Sidney Janis to Walter and Louise Arensberg","Duchamp Archives","1942/April/14","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F014_003"
609,"Letter","Correspondence from Sidney Janis to Walter and Louise Arensberg","Duchamp Archives","1942/August/1","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F014_009"
610,"Letter","Correspondence from Sidney Janis to Walter and Louise Arensberg","Duchamp Archives","1950/November/7","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F014_016"
611,"Letter","Correspondence from Sidney Janis to Marcel Duchamp","Duchamp Archives","1963/March/13","https://www.duchamparchives.org/pma/archive/component/MDP_B006_F015_001"
612,"Letter","Correspondence from Salvador Dalí to Walter Arensberg","Duchamp Archives","-/-/-","https://www.duchamparchives.org/pma/archive/component/WLA_B005_F052_001"
613,"Letter","Correspondence from Peggy Guggenheim to Walter Arensberg","Duchamp Archives","1943/July/15","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F008_001"
614,"Letter","Correspondence from Peggy Guggenheim to Walter Arensberg","Duchamp Archives","1941/July/22","https://www.duchamparchives.org/pma/archive/component/WLA_B008_F031_003"
615,"Letter","Correspondence from Walter Arensberg to Alice F. Roullier","Duchamp Archives","1939/October/17","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F009_013"
616,"Letter","Correspondence from Walter Arensberg to Alice F. Roullier","Duchamp Archives","1939/September/21","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F009_010"
617,"Letter","Correspondence from Walter Arensberg to Alice F. Roullier","Duchamp Archives","1940/March/22","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F010_005"
618,"Letter","Correspondence from Walter Arensberg to Alice F. Roullier","Duchamp Archives","1938/November/28","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F009_002"
619,"Letter","Correspondence from Virginia Harriman to Marcel Duchamp","Duchamp Archives","1961/October/12","https://www.duchamparchives.org/pma/archive/component/MDP_B002_F009_003"
620,"Letter","Correspondence from Virginia Harriman to Marcel Duchamp","Duchamp Archives","1961/September/5","https://www.duchamparchives.org/pma/archive/component/MDP_B002_F009_002"
621,"Letter","Correspondence from Virginia Harriman to Marcel Duchamp","Duchamp Archives","1961/November/10","https://www.duchamparchives.org/pma/archive/component/MDP_B002_F009_004"
622,"Letter","Correspondence from Sidney Janis to Marcel Duchamp","Duchamp Archives","1963/March/13","https://www.duchamparchives.org/pma/archive/component/MDP_B006_F015_001"
623,"Letter","Correspondence from Walter Arensberg to Constantin Brancusi","Duchamp Archives","1950/March/23","https://www.duchamparchives.org/pma/archive/component/WLA_B003_F040_001"
624,"Letter","Correspondence from Walter Arensberg to William Copley","Duchamp Archives","1948/October/19","https://www.duchamparchives.org/pma/archive/component/WLA_B005_F031_003"
625,"Letter","Correspondence from Walter Arensberg to Marcel Duchamp","Duchamp Archives","1951/September/1","https://www.duchamparchives.org/pma/archive/component/WLA_B006_F035_022"
626,"Letter","Correspondence from Walter Arensberg to Marcel Duchamp","Duchamp Archives","1930/July/27","https://www.duchamparchives.org/pma/archive/component/WLA_B006_F021_002"
627,"Letter","Correspondence from Walter Arensberg to Marcel Duchamp","Duchamp Archives","1951/October/10","https://www.duchamparchives.org/pma/archive/component/WLA_B006_F035_029"
628,"Letter","Correspondence from Walter Arensberg to Marcel Duchamp","Duchamp Archives","1951/April/12","https://www.duchamparchives.org/pma/archive/component/WLA_B006_F034_009"
629,"Letter","Correspondence from Walter Arensberg to Mary Ann Alder","Duchamp Archives","1942/July/31","https://www.duchamparchives.org/pma/archive/component/WLA_B001_F009_003"
630,"Letter","Correspondence from Walter Arensberg to Mary Ann Alder","Duchamp Archives","1949/July/18","https://www.duchamparchives.org/pma/archive/component/WLA_B001_F011_008"
631,"Letter","Correspondence from Walter Arensberg to Mary Ann Alder","Duchamp Archives","1942/September/5","https://www.duchamparchives.org/pma/archive/component/WLA_B001_F009_007"
632,"Letter","Correspondence from Walter Arensberg to Mary Ann Alder","Duchamp Archives","1950/October/16","https://www.duchamparchives.org/pma/archive/component/WLA_B001_F012_010"
633,"Letter","Correspondence from Walter Arensberg to George Wittenborn","Duchamp Archives","1944/September/19","https://www.duchamparchives.org/pma/archive/component/WLA_B020_F039_002"
634,"Letter","Correspondence from Walter Arensberg to Elmer Ernest Southard","Duchamp Archives","1919/August/4","https://www.duchamparchives.org/pma/archive/component/WLA_B048_F003_004"
635,"Letter","Correspondence from Walter Arensberg to Fiske Kimball","Duchamp Archives","1949/January/5","https://www.duchamparchives.org/pma/archive/component/WLA_B015_F003_002"
636,"Letter","Correspondence from Walter Arensberg to Fiske Kimball","Duchamp Archives","1950/November/2","https://www.duchamparchives.org/pma/archive/component/WLA_B015_F005_035"
637,"Letter","Correspondence from Walter Arensberg to Fiske Kimball","Duchamp Archives","1952/March/29","https://www.duchamparchives.org/pma/archive/component/FKR_B180_F009_046"
638,"Letter","Correspondence from Walter Arensberg to Fiske Kimball","Duchamp Archives","1951/September/26","https://www.duchamparchives.org/pma/archive/component/FKR_B180_F008_041"
639,"Letter","Correspondence from Walter Arensberg to Fiske Kimball","Duchamp Archives","1952/September/15","https://www.duchamparchives.org/pma/archive/component/FKR_B180_F009_031"
640,"Letter","Correspondence from Walter Arensberg to R. Sturgis Ingersoll","Duchamp Archives","1947/September/8","https://www.duchamparchives.org/pma/archive/component/FKR_B179_F029_043"
641,"Letter","Correspondence from Walter Arensberg to R. Sturgis Ingersoll","Duchamp Archives","1951/August/10","https://www.duchamparchives.org/pma/archive/component/WLA_B015_F006_013"
642,"Letter","Correspondence from Walter Arensberg to R. Sturgis Ingersoll","Duchamp Archives","1951/August/10","https://www.duchamparchives.org/pma/archive/component/FKR_B180_F007_012"
643,"Letter","Correspondence from Walter Arensberg to R. Sturgis Ingersoll","Duchamp Archives","1951/August/10","https://www.duchamparchives.org/pma/archive/component/FKR_B180_F007_011"
644,"Letter","Correspondence from Walter Arensberg to James Johnson Sweeney","Duchamp Archives","1952/March/7","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F005_004"
645,"Letter","Correspondence from Walter Arensberg to James Johnson Sweeney","Duchamp Archives","1946/February/26","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F015_003"
646,"Letter","Correspondence from Walter Arensberg to James Johnson Sweeney","Duchamp Archives","1944/December/2","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F013_021"
647,"Letter","Correspondence from Walter Arensberg to James Johnson Sweeney","Duchamp Archives","1946/March/22","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F015_006"
648,"Letter","Correspondence from Walter Arensberg to James Thrall Soby","Duchamp Archives","1941/May/2","https://www.duchamparchives.org/pma/archive/component/WLA_B017_F047_004"
649,"Letter","Correspondence from Walter Arensberg to James Thrall Soby","Duchamp Archives","1941/May/29","https://www.duchamparchives.org/pma/archive/component/WLA_B017_F047_009"
650,"Letter","Correspondence from Walter Arensberg to James Thrall Soby","Duchamp Archives","1941/May/14","https://www.duchamparchives.org/pma/archive/component/WLA_B017_F047_006"
651,"Letter","Correspondence from Walter Arensberg to James Thrall Soby","Duchamp Archives","1945/August/4","https://www.duchamparchives.org/pma/archive/component/WLA_B017_F047_010"
652,"Letter","Correspondence from Walter Arensberg to Rose Fried","Duchamp Archives","1950/March/18","https://www.duchamparchives.org/pma/archive/component/WLA_B007_F053_005"
653,"Letter","Correspondence from Walter Arensberg to Robert Allerton Parker","Duchamp Archives","1942/June/1","https://www.duchamparchives.org/pma/archive/component/WLA_B014_F030_005"
654,"Letter","Correspondence from Walter Arensberg to Robert Allerton Parker","Duchamp Archives","1942/June/1","https://www.duchamparchives.org/pma/archive/component/WLA_B014_F030_004"
655,"Letter","Correspondence from Walter Arensberg to Robert Allerton Parker","Duchamp Archives","1940/June/18","https://www.duchamparchives.org/pma/archive/component/WLA_B014_F030_003"
656,"Letter","Correspondence from Walter Arensberg to Jerome O. Eddy","Duchamp Archives","1951/June/26","https://www.duchamparchives.org/pma/archive/component/WLA_B007_F005_003"
657,"Letter","Correspondence from Walter Arensberg to Kay Boyle","Duchamp Archives","1942/February/26","https://www.duchamparchives.org/pma/archive/component/WLA_B003_F038_004"
658,"Letter","Correspondence from Walter Arensberg to Kay Boyle","Duchamp Archives","1942/February/4","https://www.duchamparchives.org/pma/archive/component/MDE_B013_F016_008"
659,"Letter","Correspondence from Walter Arensberg to Kay Boyle","Duchamp Archives","1942/February/4","https://www.duchamparchives.org/pma/archive/component/WLA_B003_F038_002"
660,"Letter","Correspondence from Walter Arensberg to Julien Levy","Duchamp Archives","1951/August/14","https://www.duchamparchives.org/pma/archive/component/WLA_B030_F007_001"
661,"Letter","Correspondence from Walter Arensberg to Julien Levy","Duchamp Archives","1940/February/12","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F030_004"
662,"Letter","Correspondence from Walter Arensberg to Julien Levy","Duchamp Archives","1940/March/30","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F030_008"
663,"Letter","Correspondence from Walter Arensberg to Julien Levy","Duchamp Archives","1940/October/24","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F030_018"
664,"Letter","Correspondence from Walter Arensberg to Kenneth Macgowan","Duchamp Archives","1945/June/4","https://www.duchamparchives.org/pma/archive/component/WLA_B012_F012_005"
665,"Letter","Correspondence from Walter Arensberg to Kenneth Macgowan","Duchamp Archives","1941/May/20","https://www.duchamparchives.org/pma/archive/component/WLA_B012_F011_009"
666,"Letter","Correspondence from Walter Arensberg to Kenneth Macgowan","Duchamp Archives","1948/December/3","https://www.duchamparchives.org/pma/archive/component/WLA_B012_F057_011"
667,"Letter","Correspondence from Walter Arensberg to Kenneth Macgowan","Duchamp Archives","1940/June/15","https://www.duchamparchives.org/pma/archive/component/WLA_B012_F011_005"
668,"Letter","Correspondence from Walter Arensberg to Monroe Wheeler","Duchamp Archives","1942/December/1","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F011_020"
669,"Letter","Correspondence from Walter Arensberg to Monroe Wheeler","Duchamp Archives","1942/September/23","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F011_004"
670,"Letter","Correspondence from Walter Arensberg to Monroe Wheeler","Duchamp Archives","1942/November/5","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F011_012"
671,"Letter","Correspondence from Walter Arensberg to Monroe Wheeler","Duchamp Archives","1942/October/28","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F011_011"
672,"Letter","Correspondence from Walter Arensberg to Katharine Kuh","Duchamp Archives","1949/September/26","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F006_003"
673,"Letter","Correspondence from Walter Arensberg to Katharine Kuh","Duchamp Archives","1949/April/2","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F005_016"
674,"Letter","Correspondence from Walter Arensberg to Katharine Kuh","Duchamp Archives","1949/January/12","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F005_002"
675,"Letter","Correspondence from Walter Arensberg to Katharine Kuh","Duchamp Archives","1949/January/15","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F007_010"
676,"Letter","Correspondence from Walter Arensberg to Sidney Janis","Duchamp Archives","1942/June/11","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F014_008"
677,"Letter","Correspondence from Walter Arensberg to Sidney Janis","Duchamp Archives","1950/November/13","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F014_017"
678,"Letter","Correspondence from Walter Arensberg to Sidney Janis","Duchamp Archives","1951/August/27","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F014_018"
679,"Letter","Correspondence from Walter Arensberg to Sidney Janis","Duchamp Archives","1944/June/23","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F014_014"
680,"Letter","Correspondence from Walter Arensberg to Edgard Varèse","Duchamp Archives","1940/March/20","https://www.duchamparchives.org/pma/archive/component/WLA_B019_F035_002"
681,"Letter","Correspondence from Walter Arensberg to  Peggy Guggenheim","Duchamp Archives","1943/October/1","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F008_002"
682,"Letter","Correspondence from Walter Arensberg to  Peggy Guggenheim","Duchamp Archives","1941/July/24","https://www.duchamparchives.org/pma/archive/component/WLA_B008_F031_004"
683,"Letter","Correspondence from Walter Arensberg to Robert Motherwell","Duchamp Archives","1944/September/9","https://www.duchamparchives.org/pma/archive/component/WLA_B012_F069_003"
684,"Letter","Correspondence from Walter Arensberg to Robert Motherwell","Duchamp Archives","1944/August/22","https://www.duchamparchives.org/pma/archive/component/WLA_B012_F069_002"
685,"Letter","Correspondence from Walter Arensberg to Walter Pach","Duchamp Archives","1950/June/29","https://www.duchamparchives.org/pma/archive/component/WLA_B014_F021_002"
686,"Letter","Correspondence from Walter Arensberg to Walter Pach","Duchamp Archives","1949/April/2","https://www.duchamparchives.org/pma/archive/component/WLA_B014_F020_015"
687,"Letter","Correspondence from Walter Arensberg to Walter Pach","Duchamp Archives","1942/June/10","https://www.duchamparchives.org/pma/archive/component/WLA_B014_F020_005"
688,"Letter","Correspondence from Walter Arensberg to Walter Pach","Duchamp Archives","1947/October/2","https://www.duchamparchives.org/pma/archive/component/WLA_B014_F020_008"
689,"Letter","Correspondence from Walter Arensberg to Hans Richter","Duchamp Archives","1948/October/27","https://www.duchamparchives.org/pma/archive/component/WLA_B021_F023_005"
690,"Letter","Correspondence from Walter Arensberg to Charles Sheeler","Duchamp Archives","1951/-/-","https://www.duchamparchives.org/pma/archive/component/WLA_B030_F017_001"
691,"Letter","Correspondence from Walter Arensberg to Henry Clifford","Duchamp Archives","1948/February/21","https://www.duchamparchives.org/pma/archive/component/WLA_B015_F002_017"
692,"Letter","Correspondence from Walter Arensberg to Henry Clifford","Duchamp Archives","1946/-/-","https://www.duchamparchives.org/pma/archive/component/WLA_B039_F022_003"
693,"Letter","Correspondence from Walter Arensberg to Henry Clifford","Duchamp Archives","1948/January/16","https://www.duchamparchives.org/pma/archive/component/WLA_B015_F002_013"
694,"Letter","Correspondence from Walter Arensberg to Henry Clifford","Duchamp Archives","1948/January/20","https://www.duchamparchives.org/pma/archive/component/WLA_B015_F002_015"
695,"Letter","Correspondence from Walter Arensberg to Helen Freeman Corle","Duchamp Archives","1947/November/28","https://www.duchamparchives.org/pma/archive/component/WLA_B005_F032_001"
696,"Letter","Correspondence from Walter Arensberg to Frederick Kiesler","Duchamp Archives","1935/November/5","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F041_002"
697,"Letter","Correspondence from Walter Arensberg to Frank Crowninshield","Duchamp Archives","1940/June/26","https://www.duchamparchives.org/pma/archive/component/WLA_B019_F043_008"
698,"Letter","Correspondence from Walter Arensberg to Joseph Brummer","Duchamp Archives","1940/February/12","https://www.duchamparchives.org/pma/archive/component/WLA_B003_F051_004"
699,"Letter","Correspondence from Walter Arensberg to Joseph Brummer","Duchamp Archives","1940/June/24","https://www.duchamparchives.org/pma/archive/component/WLA_B003_F051_006"
700,"Letter","Correspondence from Walter Arensberg to Francis Henry Taylor","Duchamp Archives","1949/December/23","https://www.duchamparchives.org/pma/archive/component/WLA_B012_F040_017"
701,"Letter","Correspondence from Walter Arensberg to Francis Henry Taylor","Duchamp Archives","1950/March/25","https://www.duchamparchives.org/pma/archive/component/WLA_B012_F040_018"
702,"Letter","Correspondence from Walter Arensberg to Francis Henry Taylor","Duchamp Archives","1949/November/25","https://www.duchamparchives.org/pma/archive/component/WLA_B012_F040_015"
703,"Letter","Correspondence from Walter Arensberg to Francis Henry Taylor","Duchamp Archives","1950/March/28","https://www.duchamparchives.org/pma/archive/component/WLA_B012_F040_019"
704,"Letter","Correspondence from Walter Arensberg to Katherine S. Dreier","Duchamp Archives","1942/April/17","https://www.duchamparchives.org/pma/archive/component/WLA_B006_F013_003"
705,"Letter","Correspondence from Walter Arensberg to Samuel A. Marx","Duchamp Archives","1949/October/27","https://www.duchamparchives.org/pma/archive/component/WLA_B073_F005_009"
706,"Letter","Correspondence from Walter Arensberg to Samuel A. Marx","Duchamp Archives","1949/October/31","https://www.duchamparchives.org/pma/archive/component/WLA_B073_F005_010"
707,"Letter","Correspondence from Walter Arensberg to Samuel A. Marx","Duchamp Archives","1949/November/10","https://www.duchamparchives.org/pma/archive/component/WLA_B073_F005_013"
708,"Letter","Correspondence from Walter Arensberg to Samuel A. Marx","Duchamp Archives","1949/December/19","https://www.duchamparchives.org/pma/archive/component/WLA_B073_F005_020"
709,"Letter","Correspondence from Walter Arensberg to Sandy (Alexander) Calder","Duchamp Archives","1939/July/5","https://www.duchamparchives.org/pma/archive/component/WLA_B004_F011_001"
710,"Letter","Correspondence from Walter Arensberg to Sandy (Alexander) Calder","Duchamp Archives","1950/April/14","https://www.duchamparchives.org/pma/archive/component/WLA_B004_F012_002"
711,"Letter","Correspondence from Walter Arensberg to Sandy (Alexander) Calder","Duchamp Archives","1940/July/5","https://www.duchamparchives.org/pma/archive/component/WLA_B004_F011_005"
712,"Letter","Correspondence from Walter Arensberg to Sandy (Alexander) Calder","Duchamp Archives","1940/January/2","https://www.duchamparchives.org/pma/archive/component/WLA_B004_F011_004"
713,"Letter","Correspondence from Walter Arensberg to W. C. Williams","Duchamp Archives","1944/March/29","https://www.duchamparchives.org/pma/archive/component/WLA_B020_F027_002"
714,"Letter","Correspondence from Walter Arensberg to David E. Finley","Duchamp Archives","1950/May/20","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F024_001"
715,"Letter","Correspondence from Walter Arensberg to David E. Finley","Duchamp Archives","1946/February/26","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F023_008"
